,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
51,FLAT 8 29/F SIU FAI HOUSE (BLOCK O) SIU HONG COURT ,36,18/12/2020,6.03,568,686,10616,8790,-,
52,FLAT E 27/F BLOCK 1 ELEGANCE GARDENS ,32,18/12/2020,4.6,414,537,11111,8566,4510,417
53,FLAT A 27/F BLOCK 1 NERINE COVE ,20,18/12/2020,8.88,691,935,12851,9497,1360,48
54,FLAT E 5/F BLOCK 1 NERINE COVE ,20,18/12/2020,6.25,530,718,11792,8705,3687,172
55,FLAT G 32/F PARKVIEW COURT  ,20,18/12/2020,5.75,473,662,12156,8686,2114,42
56,FLAT A 5/F BLOCK 1 MARINA GARDEN ,29,18/12/2020,5.47,474,640,11540,8547,3959,284
57,FLAT 3 21/F BLOCK A KAM WAH GARDEN ,34,18/12/2020,5.08,348,480,14598,10583,3578,154
58,FLAT H 21/F TOWER 1 GOODRICH GARDEN ,27,18/12/2020,4.98,415,571,12000,8722,4219,453
59,FLAT 3 32/F SAN SHUN HOUSE (BLOCK B) SAN WAI COURT ,31,17/12/2020,4.15,401,514,10349,8074,-,
60,FLAT 7 31/F TOWER 2 GOODVIEW GARDEN ,30,17/12/2020,4.75,347,497,13689,9557,5989,562
61,FLAT A 21/F BLOCK 12 GLORIOUS GARDEN ,21,17/12/2020,4.6,592,693,7770,6638,-,
62,FLAT F 10/F BLOCK 14 YUET WU VILLA ,27,17/12/2020,4.45,484,582,9194,7646,-,
63,FLAT G 9/F BLOCK 2 PHASE 2 TUEN MUN TOWN PLAZA,32,17/12/2020,4.73,327,437,14465,10824,2233,40
64,FLAT A 20/F TOWER 1 MIAMI BEACH TOWERS ,29,17/12/2020,9.03,784,1071,11518,8431,7702,201
65,FLAT A 9/F TOWER 12 THE SHERWOOD ,15,17/12/2020,4,362,486,11050,8230,2908,54
66,FLAT E 6/F BLOCK 1 WALDORF GARDEN ,38,17/12/2020,4.5,414,513,10870,8772,2600,76
67,FLAT J 12/F BLOCK 3 GLORIOUS GARDEN ,21,17/12/2020,4.08,484,567,8430,7196,-,
68,FLAT H 27/F TOWER 2A PHASE 2 MOUNT REGENCY,0,17/12/2020,7.65,460,-,16620,-,-,-
69,FLAT A 7/F BLOCK 5 PHASE 1 TUEN MUN TOWN PLAZA,33,17/12/2020,5.45,423,579,12884,9413,4718,237
70,FLAT A 26/F BLOCK 12 YUET WU VILLA ,27,16/12/2020,6.58,588,706,11190,9320,-,
71,FLAT G 12/F TOWER 1 ORI ,2,16/12/2020,4.5,264,-,17045,-,1579,97
72,FLAT 10 10/F BLOCK C THE TREND PLAZA ,32,16/12/2020,4.87,325,431,14978,11295,2055,35
73,FLAT B 24/F BLOCK 3 PHASE 1 TUEN MUN TOWN PLAZA,33,16/12/2020,5.05,353,501,14306,10080,3629,149
74,FLAT B 10/F BLOCK 1 VILLA TIARA ,23,16/12/2020,6.82,659,771,10346,8843,3295,117
75,FLAT D 25/F BLOCK 4 MELODY GARDEN ,37,16/12/2020,8,861,949,9292,8430,-,
76,FLAT 4 7/F SAN BIK HOUSE (BLOCK C) SAN WAI COURT ,30,16/12/2020,5.5,645,826,8527,6659,-,
77,FLAT D 17/F TOWER 2 THE SEA CREST ,18,16/12/2020,5.9,447,638,13199,9248,1653,44
78,FLAT H 7/F BLOCK 2 KAM FAI GARDEN ,33,16/12/2020,4.9,537,640,9125,7656,5155,476
79,FLAT D 17/F BLOCK 4 PHASE 1 TAI HING GARDENS,31,16/12/2020,5.18,428,544,12103,9522,2998,104
80,FLAT E 16/F TOWER 3 THE SHERWOOD ,15,16/12/2020,5.63,568,767,9912,7340,4875,182
81,FLAT H 27/F BLOCK 6 NERINE COVE ,20,16/12/2020,6.3,524,706,12023,8924,3129,105
82,FLAT C 15/F BLOCK 3 VILLA TIARA ,23,16/12/2020,6.22,534,629,11648,9889,2515,56
83,FLAT 7 6/F KIN KING HOUSE (BLOCK J) SIU SHAN COURT ,37,16/12/2020,4.49,546,670,8223,6701,-,
84,FLAT G 2/F BLOCK 4 PARKLAND VILLAS ,20,16/12/2020,5.8,499,715,11623,8112,4704,381
85,FLAT B 24/F BLOCK 2 HANFORD GARDEN ,27,16/12/2020,5.75,529,662,10870,8686,5073,396
86,FLAT F 26/F BLOCK 2 PHASE 2 TUEN MUN TOWN PLAZA,32,15/12/2020,4.98,326,440,15276,11318,1886,41
87,FLAT E 30/F TOWER 1A PHASE 1 MOUNT REGENCY,1,15/12/2020,7.47,442,-,16911,-,-,-
88,FLAT B 18/F TOWER 1 PHASE 1 CENTURY GATEWAY,8,15/12/2020,14,858,1110,16317,12613,3003,12
89,FLAT H 6/F BLOCK 2 HONG LAI GARDEN ,31,15/12/2020,4.7,362,469,12983,10021,1288,24
90,FLAT A 5/F SUN COURT  ,33,15/12/2020,3.38,258,371,13101,9111,1288,12
91,FLAT B 15/F BLOCK 3 J C PLACE ,20,15/12/2020,5.55,474,650,11709,8538,4799,370
92,FLAT D 13/F TOWER 1 NOBLE PLACE ,22,15/12/2020,6.49,508,642,12766,10101,1852,63
93,FLAT H 17/F TOWER 1 PHASE 1 CENTURY GATEWAY,8,15/12/2020,11.15,722,923,15443,12080,2976,52
94,FLAT A 33/F BLOCK 3 KINGSTON TERRACE ,18,15/12/2020,4.18,527,673,7932,6211,-,
95,FLAT H 26/F BLOCK 3 NERINE COVE ,20,14/12/2020,9.9,840,1123,11786,8816,1217,10
96,FLAT B 16/F COO RESIDENCE  ,1,14/12/2020,4.34,-,-,-,-,1179,28
97,FLAT 3 24/F BLOCK D THE TREND PLAZA ,32,14/12/2020,7,487,587,14374,11925,1838,13
98,FLAT 3 12/F WAN HEI HOUSE (BLOCK B) SIU HEI COURT ,34,14/12/2020,4.33,415,567,10429,7633,-,
99,FLAT B 45/F TOWER 5 PHASE 1 CENTURY GATEWAY,8,14/12/2020,8.28,487,628,17002,13185,2977,68
100,FLAT G 9/F TOWER B ELDO COURT ,33,14/12/2020,5.98,566,713,10565,8387,-,
101,FLAT A 16/F BLOCK 7 PHASE 2 CHELSEA HEIGHTS,20,14/12/2020,6.8,521,680,13052,10000,3669,145
102,FLAT B 18/F BLOCK 1 PHASE 1 CHELSEA HEIGHTS,22,14/12/2020,6.8,511,644,13307,10559,1771,48
103,FLAT E 17/F LAI BO BUILDING  ,38,14/12/2020,3.36,238,333,14118,10090,1120,8
104,FLAT A 27/F TOWER 3 PHASE 1 CENTURY GATEWAY,8,14/12/2020,10.03,720,923,13925,10862,2987,39
105,FLAT B 16/F TOWER 2 THE SEA CREST ,18,14/12/2020,6.08,465,668,13075,9102,5209,391
106,FLAT G 22/F BLOCK 3 SUN TUEN MUN CENTRE ,30,11/12/2020,5.38,455,547,11824,9835,3188,157
107,FLAT 1 19/F BLOCK A THE TREND PLAZA ,32,11/12/2020,5.25,409,516,12836,10174,-,
108,FLAT G 25/F BLOCK 4 RICHLAND GARDEN ,28,11/12/2020,5.28,375,533,14080,9906,8845,245
109,FLAT A 17/F BLOCK 4 SUN TUEN MUN CENTRE ,30,11/12/2020,5,501,620,9980,8065,3202,165
110,FLAT D 3/F BLOCK 2 E LU ,33,11/12/2020,4.15,420,458,9881,9061,2838,127
111,FLAT 8 21/F SIU SHUN HOUSE (BLOCK K) SIU HONG COURT ,36,11/12/2020,4.52,483,587,9354,7697,-,
112,FLAT B 33/F BLOCK 3 PHASE 1 CHELSEA HEIGHTS,22,11/12/2020,5.9,511,644,11546,9161,1245,-6
113,FLAT E 21/F BLOCK 4 PHASE 1 TUEN MUN TOWN PLAZA,33,11/12/2020,5.2,392,548,13265,9489,3751,128
114,FLAT 5 7/F SIU LAI HOUSE (BLOCK Q) SIU HONG COURT ,36,11/12/2020,4.75,447,539,10626,8813,-,
115,FLAT 7 16/F BLOCK A GREENLAND GARDEN ,31,11/12/2020,5.2,429,567,12121,9171,1629,47
116,FLAT 12 2/F BLOCK E THE TREND PLAZA ,32,11/12/2020,4.5,346,452,13006,9956,1126,5
117,HOUSE 71 G/F HOUSE 71 VILLA PINADA  (with garden),17,11/12/2020,10,865,-,11561,-,1474,22
118,FLAT A 2/F TOWER 2 THE SEA CREST ,18,11/12/2020,5.4,442,626,12217,8626,1994,36
119,FLAT D 6/F BLOCK 6 PHASE 2 CHELSEA HEIGHTS,20,11/12/2020,7.1,532,692,13346,10260,7908,260
