,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
960,FLAT D 22/F BLOCK 4 BAYVIEW GARDEN ,29,20/4/2017,8.15,708,850,11511,9588,6630,167
961,FLAT H 19/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,20/4/2017,6.3,668,786,9431,8015,-,
962,FLAT 9 33/F TOWER B SERENADE COVE ,20,13/4/2017,5.6,440,587,12727,9540,1512,34
963,FLAT A 15/F BLOCK 1 PHASE 3 BELVEDERE GARDEN,29,13/4/2017,7,728,846,9615,8274,2312,88
964,FLAT D 38/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,12/4/2017,6,668,786,8982,7634,6013,167
965,FLAT F 12/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,12/4/2017,5.78,572,668,10105,8653,-,
966,FLAT F 4/F BLOCK 9 PHASE 2 BELVEDERE GARDEN,31,11/4/2017,5.28,572,668,9231,7904,-,
967,FLAT E 5/F BLOCK 4 BAYVIEW GARDEN ,29,10/4/2017,8.2,708,850,11582,9647,6433,193
968,FLAT E 9/F BLOCK 9 PHASE 2 BELVEDERE GARDEN,31,7/4/2017,6.7,668,786,10030,8524,-,
969,FLAT 2 20/F TOWER C SERENADE COVE ,20,6/4/2017,5.26,420,566,12524,9293,3348,166
970,FLAT F 12/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,5/4/2017,5.98,572,668,10455,8952,6027,244
971,FLAT D 47/F THE PANORAMA  ,22,5/4/2017,8.27,716,951,11550,8696,6729,158
972,FLAT A 5/F BLOCK 7 PHASE 2 BELVEDERE GARDEN,31,5/4/2017,5.78,668,786,8653,7354,2898,225
973,FLAT C 8/F BLOCK 5 PHASE 3 BELVEDERE GARDEN,30,3/4/2017,7.43,742,898,10013,8274,3961,175
974,FLAT A 11/F BLOCK 3 PHASE 2 BELVEDERE GARDEN,31,31/3/2017,6.82,668,786,10210,8677,-,
975,FLAT C 25/F BLOCK 1 HANLEY VILLA ,26,31/3/2017,5.98,634,910,9432,6571,5732,137
976,FLAT G 9/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,30/3/2017,5,572,668,8741,7485,-,
977,FLAT F 10/F BLOCK 2 PHASE 1 BELVEDERE GARDEN,33,30/3/2017,5.04,481,592,10474,8510,2304,110
978,FLAT C 34/F BLOCK 2 PHASE 3 BELVEDERE GARDEN,29,29/3/2017,7.18,742,898,9677,7996,3885,191
979,FLAT 7 17/F TOWER B SERENADE COVE ,20,28/3/2017,5,462,615,10823,8130,2449,105
980,FLAT C 14/F BLOCK 2 PHASE 2 BELVEDERE GARDEN,31,27/3/2017,4,572,668,6993,5988,2674,61
981,FLAT 6 30/F TOWER B SERENADE COVE ,20,24/3/2017,5.75,445,589,12921,9762,2741,169
982,FLAT 7 29/F TOWER C SERENADE COVE ,20,24/3/2017,6,555,738,10811,8130,6532,125
983,FLAT F 20/F BLOCK 4 PHASE 2 BELVEDERE GARDEN,31,24/3/2017,5.8,572,668,10140,8683,1558,47
984,FLAT A 9/F BLOCK 4 PHASE 2 BELVEDERE GARDEN,31,24/3/2017,6.58,668,786,9850,8372,-,
985,FLAT 2 26/F TOWER C SERENADE COVE ,20,23/3/2017,5.5,420,566,13095,9717,1317,42
986,FLAT H 27/F BLOCK 5 PHASE 3 BELVEDERE GARDEN,30,21/3/2017,7,728,849,9615,8245,-,
987,FLAT B 11/F BLOCK 8 PHASE 2 BELVEDERE GARDEN,31,21/3/2017,5.8,572,668,10140,8683,1477,32
