,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
144,FLAT C 22/F BLOCK 8 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,25,3/11/2020,6.2,546,709,11355,8745,6761,361
145,FLAT H 19/F BLOCK 6 PHASE 6 MAYWOOD COURT KINGSWOOD VILLAS,23,3/11/2020,5.68,540,714,10519,7955,8527,63
146,FLAT E 24/F BLOCK 1 PHASE 1 LOCWOOD COURT KINGSWOOD VILLAS,29,3/11/2020,5.22,448,586,11652,8908,1966,40
147,FLAT E 23/F BLOCK 11 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,25,3/11/2020,4.8,446,581,10762,8262,3584,158
148,FLAT 7 8/F CHUNG TOI HOUSE (BLOCK B) TIN CHUNG COURT ,21,2/11/2020,4.25,650,829,6538,5127,-,
149,FLAT E 38/F TOWER 3 VIANNI COVE ,16,2/11/2020,7.25,680,902,10662,8038,6301,386
150,FLAT D 36/F BLOCK 4 PHASE 5 LYNWOOD COURT KINGSWOOD VILLAS (with roof),24,30/10/2020,12.8,1280,1530,10000,8366,8956,207
151,FLAT G 31/F BLOCK 2 PHASE 5 LYNWOOD COURT KINGSWOOD VILLAS,24,30/10/2020,5.79,547,709,10581,8164,9080,283
152,FLAT H 20/F BLOCK 4 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,26,30/10/2020,5.75,547,709,10512,8110,1251,15
153,FLAT 8 38/F TIN LAI COURT  ,23,30/10/2020,4.6,426,571,10798,8056,-,
154,FLAT E 24/F BLOCK 7 PHASE 6 MAYWOOD COURT KINGSWOOD VILLAS,23,30/10/2020,5.34,441,584,12104,9140,3886,256
155,FLAT C 10/F TOWER 1 VIANNI COVE ,16,30/10/2020,5.9,553,732,10669,8060,2536,84
156,FLAT D 16/F BLOCK 4 PHASE 2 SHERWOOD COURT KINGSWOOD VILLAS,27,30/10/2020,5.72,551,708,10381,8079,7817,238
157,FLAT D 30/F BLOCK 1 PHASE 1 LOCWOOD COURT KINGSWOOD VILLAS,29,29/10/2020,5.81,551,714,10544,8137,9030,256
158,FLAT F 53/F TOWER 3 PHASE 1 CENTRAL PARK TOWERS,13,29/10/2020,6.5,493,658,13185,9878,1632,54
159,FLAT F 48/F TOWER 3 VIANNI COVE ,16,29/10/2020,7.48,682,902,10968,8293,3888,228
160,FLAT E 16/F TOWER 2 VIANNI COVE ,16,29/10/2020,6.8,680,901,10000,7547,607,13
161,FLAT 15 37/F SHING YI HOUSE (BLOCK C) TIN SHING COURT ,20,28/10/2020,3.78,426,573,8873,6597,-,
162,FLAT E 34/F BLOCK 5 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,26,28/10/2020,5.3,446,581,11883,9122,3086,139
163,FLAT D 1/F BLOCK 6 PHASE 6 MAYWOOD COURT KINGSWOOD VILLAS,23,28/10/2020,5.22,544,708,9596,7373,4953,362
164,FLAT A3 G/F TOWER 9 PHASE 3 WETLAND SEASONS PARK (with garden),0,28/10/2020,5.64,-,-,-,-,-,-
165,FLAT H 8/F BLOCK 3 PHASE 1 LOCWOOD COURT KINGSWOOD VILLAS,29,28/10/2020,5.45,552,708,9873,7698,3514,137
166,FLAT C 17/F BLOCK 10 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,25,28/10/2020,5.5,546,709,10073,7757,9233,263
167,FLAT F 31/F BLOCK 2 PHASE 5 LYNWOOD COURT KINGSWOOD VILLAS,24,28/10/2020,5.2,442,576,11765,9028,6785,381
168,FLAT D 11/F BLOCK 13 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,25,28/10/2020,5.79,547,704,10585,8224,2331,86
169,FLAT B2 1/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,28/10/2020,5.61,-,-,-,-,-,-
170,FLAT A5 9/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,8.95,-,-,-,-,-,-
171,FLAT 2 38/F YAU TAI HOUSE (BLOCK C) TIN YAU COURT ,28,27/10/2020,3.62,598,820,6054,4415,-,
172,FLAT A2 2/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,9.88,-,-,-,-,-,-
173,FLAT B1 8/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,6.7,-,-,-,-,-,-
174,FLAT A1 1/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,6.52,-,-,-,-,-,-
175,FLAT A3 6/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,5.69,-,-,-,-,-,-
176,FLAT B2 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,5.94,-,-,-,-,-,-
177,FLAT B3 G/F TOWER 8 PHASE 3 WETLAND SEASONS PARK (with garden),0,27/10/2020,6.19,-,-,-,-,-,-
178,FLAT B5 7/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,4.72,-,-,-,-,-,-
179,FLAT A 1/F VILLA 8 PHASE 1 WETLAND SEASONS PARK,0,27/10/2020,9.89,779,-,12700,-,-,-
180,FLAT B5 3/F TOWER 1 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,4.68,-,-,-,-,-,-
181,FLAT A2 3/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,4.9,-,-,-,-,-,-
182,FLAT B3 10/F TOWER 2 PHASE 2 WETLAND SEASONS PARK (with roof),0,27/10/2020,4.96,315,-,15750,-,-,-
183,FLAT A5 2/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,27/10/2020,9.41,-,-,-,-,-,-
184,FLAT D 21/F BLOCK 9 PHASE 1 LOCWOOD COURT KINGSWOOD VILLAS,28,23/10/2020,5.68,551,714,10309,7955,4317,359
185,FLAT 12 17/F YAU NING HOUSE (BLOCK B) TIN YAU COURT ,28,23/10/2020,3.54,546,748,6480,4730,-,
186,FLAT H 1/F BLOCK 8 PHASE 7 KENSWOOD COURT KINGSWOOD VILLAS,25,23/10/2020,5.28,550,704,9600,7500,9205,355
187,FLAT F 6/F BLOCK 5 PHASE 3 CHESTWOOD COURT KINGSWOOD VILLAS,27,23/10/2020,5.1,449,573,11359,8901,4071,342
188,FLAT H 14/F BLOCK 7 PHASE 6 MAYWOOD COURT KINGSWOOD VILLAS,23,23/10/2020,5.76,544,708,10588,8136,2196,68
189,FLAT A1 10/F TOWER 7 PHASE 3 WETLAND SEASONS PARK (with roof),0,23/10/2020,7.2,-,-,-,-,-,-
190,FLAT A1 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,23/10/2020,8.76,-,-,-,-,-,-
191,FLAT B3 10/F TOWER 8 PHASE 3 WETLAND SEASONS PARK (with roof),0,23/10/2020,6.54,-,-,-,-,-,-
