,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
100,FLAT C 18/F SHING WAH BUILDING  ,46,15/10/2020,3.88,383,-,10131,-,-,
101,FLAT H 23/F TOWER 2 THE APEX ,13,14/10/2020,6.67,470,657,14185,10148,3520,138
102,FLAT 10 1/F KWAI FUNG HOUSE (BLOCK C) KWAI CHUN COURT ,25,14/10/2020,5.23,401,514,13037,10171,-,
103,FLAT K 15/F KWAI CHUNG BUILDING  ,46,14/10/2020,3.95,388,550,10180,7182,9064,645
104,FLAT A 16/F KWAI WAH BUILDING  ,44,14/10/2020,4,389,520,10283,7692,-,
105,FLAT 1 23/F BLOCK E NEW KWAI FONG GARDENS ,37,14/10/2020,6.55,418,510,15670,12843,2805,88
106,FLAT 6 16/F PO KAI MANSION  ,46,12/10/2020,4.35,397,-,10957,-,1214,19
107,FLAT 4 14/F YUET FUNG HOUSE (BLOCK A) YI FUNG COURT ,21,12/10/2020,6.63,645,805,10279,8236,-,
108,FLAT A 16/F BLOCK 1 GREENKNOLL COURT ,28,12/10/2020,5.8,465,573,12473,10122,2637,97
109,FLAT 1 12/F BLOCK D PO SING CENTRE ,36,12/10/2020,4.8,362,496,13260,9677,4001,272
110,FLAT 5 25/F BLOCK A SUN KWAI HING GARDENS ,37,12/10/2020,6.5,480,594,13542,10943,4523,219
111,FLAT C 23/F TAK CHEONG BUILDING   (with roof),46,12/10/2020,4.19,390,-,10744,-,1214,17
112,FLAT A 16/F KWAI FU BUILDING  ,43,12/10/2020,3.6,290,-,12414,-,8317,620
113,FLAT C 3/F TAK TAI COURT  ,28,12/10/2020,5.25,362,557,14503,9425,2373,76
114,FLAT B 48/F TOWER 1 THE APEX ,13,9/10/2020,7.05,449,663,15702,10633,2288,66
115,FLAT 2 32/F BLOCK A PO SING CENTRE ,35,9/10/2020,4.38,288,430,15208,10186,1499,45
116,FLAT 9 1/F KWAI YEE HOUSE (BLOCK A) KWAI YIN COURT ,27,9/10/2020,6.8,645,826,10543,8232,-,
117,FLAT B 16/F WIN FONG HEIGHTS  ,43,9/10/2020,3.5,375,550,9333,6364,2642,40
118,FLAT 2 4/F YAU SHING BUILDING  ,53,9/10/2020,3.28,483,-,6791,-,-,
119,FLAT C 3/F BLOCK 1 HIBISCUS PARK ,22,8/10/2020,6.35,433,561,14665,11319,-,
120,FLAT B 5/F TOWER 1 THE APEX ,13,8/10/2020,6.13,455,663,13473,9246,5316,162
121,FLAT H 22/F BLOCK 2 GREENKNOLL COURT ,28,8/10/2020,5.74,465,573,12344,10017,5472,325
122,FLAT B 17/F KAM WA (WAH) BUILDING  ,45,8/10/2020,3.1,322,-,9627,-,-,
123,FLAT E 4/F KWAI FOOK BUILDING  ,45,8/10/2020,4.58,405,-,11309,-,8242,252
124,FLAT D 38/F BLOCK 2 HORIZON PLACE ,18,8/10/2020,6.98,400,598,17450,11672,5638,238
125,FLAT 16 6/F HING FUK HOUSE (BLOCK 3) KWAI HING ESTATE ,28,7/10/2020,3.5,419,-,8353,-,-,
126,FLAT 5 16/F TOWER B KWAI SING CENTRE ,39,7/10/2020,4.6,369,451,12466,10200,2412,74
127,FLAT E 11/F EDITION 178  ,2,7/10/2020,4.56,225,-,20267,-,1133,32
128,FLAT 2 13/F BLOCK E NEW KWAI FONG GARDENS ,37,7/10/2020,6.58,415,526,15855,12510,1482,40
129,FLAT B 12/F KWAI FUNG HOUSE  ,46,7/10/2020,4.3,456,580,9430,7414,1650,44
130,NO. 9 (FLAT B) 4/F KWONG FAI BUILDING (MANSION)   (with flat roof),45,7/10/2020,4,-,-,-,-,-,
131,FLAT D 2/F MING YIN BUILDING  ,52,7/10/2020,2.8,356,-,7865,-,-,
132,FLAT I 12/F KWAI CHUNG BUILDING  ,46,6/10/2020,4.28,415,-,10313,-,1305,24
133,NO. 117 (FLAT E) 1/F CHU PO BUILDING  ,48,6/10/2020,2.57,271,-,9476,-,1460,27
134,FLAT 5 13/F BLOCK C SUN KWAI HING GARDENS ,37,6/10/2020,5.95,480,594,12396,10017,7265,291
135,FLAT F 9/F BLOCK 2 HORIZON PLACE ,18,6/10/2020,5.3,396,578,13384,9170,4001,194
136,FLAT E 11/F KWAI FUNG BUILDING  ,47,5/10/2020,3.53,255,-,13843,-,2706,253
137,FLAT H 6/F MING TONG BUILDING  ,53,5/10/2020,1.98,347,-,5706,-,3675,188
138,FLAT 4 9/F PO KAI MANSION  ,46,30/9/2020,4.16,410,550,10146,7564,3361,155
139,FLAT E 17/F BLOCK 2 HIBISCUS PARK ,22,30/9/2020,6.4,424,563,15094,11368,-,
140,FLAT J 46/F TOWER 2 THE APEX ,13,30/9/2020,7.1,491,677,14460,10487,2121,49
141,FLAT B 18/F WEALTHY GARDEN  ,46,30/9/2020,6.08,-,-,-,-,-,-
142,FLAT B 19/F WEALTHY GARDEN  ,46,30/9/2020,6.08,-,-,-,-,-,-
143,FLAT A 15/F KWAI WO BUILDING  ,47,29/9/2020,3.88,364,500,10659,7760,4551,270
144,NO. 131(FLAT C) 2/F KAM WAH HOUSE  ,47,29/9/2020,2.7,340,-,7941,-,-,
145,FLAT E 25/F WEALTHY GARDEN  ,46,29/9/2020,5.98,-,-,-,-,-,-
146,FLAT 6 10/F SHEUNG MAN COURT  ,0,28/9/2020,3.29,-,-,-,-,-,-
147,FLAT 5 10/F KWAI YEE HOUSE (BLOCK A) KWAI YIN COURT ,27,28/9/2020,5.4,401,514,13454,10496,-,
148,FLAT 2 13/F LEE WO BUILDING  ,46,28/9/2020,3.4,310,-,10968,-,2606,101
149,FLAT D 4/F KWOK PO BUILDING  ,48,28/9/2020,2.38,268,-,8881,-,2623,123
150,FLAT B 8/F BLOCK 2 HORIZON PLACE ,18,25/9/2020,6.16,412,599,14951,10284,3051,82
151,FLAT H 9/F BLOCK 1 GREENKNOLL COURT ,28,25/9/2020,5.7,465,573,12258,9948,1592,50
152,FLAT 7 23/F BLOCK A NEW KWAI FONG GARDENS ,37,25/9/2020,6.56,415,526,15795,12462,3294,129
153,FLAT E 21/F WEALTHY GARDEN  ,46,25/9/2020,5.61,-,-,-,-,-,-
154,FLAT A 3/F MING TAK BUILDING  ,54,24/9/2020,2.6,357,-,7283,-,1143,31
155,FLAT 4 15/F BLOCK D NEW KWAI FONG GARDENS ,37,24/9/2020,6.48,400,490,16200,13224,2947,110
