,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
8673,FLAT G 40/F TOWER 8 PHASE 2 GRAND YOHO,3,3/10/2018,11.3,543,-,20810,-,-,-
8674,FLAT B 17/F CAMPBELL BUILDING (HOUSE)  ,44,3/10/2018,5.25,499,638,10521,8229,3343,320
8675,FLAT C 15/F TOWER 3 ONE REGENT PLACE ,8,3/10/2018,9.73,867,1122,11223,8672,2699,41
8676,NO. 355 2/F BLOCK 31 SKY BLUE  (with roof),0,3/10/2018,6,-,700,-,8571,-,
8677,FLAT F 22/F TOWER 8 PHASE 2 GRAND YOHO,3,3/10/2018,16.99,906,-,18751,-,-,-
8678,FLAT C G/F BLOCK 9 CASA DE ORO ,21,3/10/2018,8,840,1150,9524,6957,6906,80
8679,FLAT B 43/F TOWER 10 PHASE 1 GRAND YOHO,4,3/10/2018,17.56,780,-,22515,-,-,-
8680,FLAT C 9/F BLOCK 1 PARKSIDE VILLA ,23,3/10/2018,5.8,612,723,9477,8022,5188,249
8681,FLAT E 37/F TOWER 5 PHASE 2 GRAND YOHO,3,3/10/2018,19.87,899,-,22103,-,-,-
8682,FLAT F 20/F TOWER 8 PHASE 2 GRAND YOHO,3,3/10/2018,16.6,906,-,18319,-,-,-
8683,FLAT C 1/F TOWER 35A PHASE 2C PARK YOHO MILANO PARK VISTA,3,2/10/2018,7.67,468,-,16385,-,-,-
8684,FLAT G 35/F BLOCK 6 PHASE 1 YOHO TOWN,16,2/10/2018,10.4,637,821,16327,12667,2439,117
8685,FLAT G 39/F TOWER 8 PHASE 2 GRAND YOHO,3,2/10/2018,11.22,543,-,20660,-,-,-
8686,FLAT A 16/F BLOCK 1 LA GROVE ,11,2/10/2018,6,480,625,12500,9600,1565,54
8687,FLAT B 46/F TOWER 8 PHASE 2 GRAND YOHO,3,2/10/2018,9.23,412,-,22395,-,-,-
8688,FLAT C 36/F TOWER 5 PHASE 2 GRAND YOHO,3,2/10/2018,26.47,1185,-,22341,-,-,-
8689,FLAT F 26/F TOWER 8 PHASE 2 GRAND YOHO,3,2/10/2018,17.18,907,-,18937,-,-,-
8690,FLAT B 43/F TOWER 8 PHASE 2 GRAND YOHO,3,2/10/2018,9.94,412,-,24129,-,-,-
8691,FLAT B 38/F TOWER 8 PHASE 2 GRAND YOHO,3,2/10/2018,8.66,412,-,21010,-,-,-
8692,FLAT G 25/F TOWER 3 PHASE 2 GRAND YOHO,3,2/10/2018,10.54,535,-,19699,-,-,-
8693,NO. 200 G/F BLOCK 8 GENUINE COURT  (with garden),0,2/10/2018,7.2,-,700,-,10286,-,
8694,FLAT F 25/F TOWER 8 PHASE 2 GRAND YOHO,3,2/10/2018,16.98,907,-,18724,-,-,-
8695,FLAT D 2/F BLOCK 6 PHASE 1 YOHO TOWN,16,2/10/2018,7,432,578,16204,12111,2237,130
8696,FLAT A 12/F LUCKY MANSION  ,40,28/9/2018,4.19,315,377,13302,11114,1155,55
8697,FLAT D 1/F TOWER 36B PHASE 2C PARK YOHO MILANO PARK VISTA,3,28/9/2018,7.63,439,-,17378,-,-,-
8698,FLAT F 17/F TOWER 8 PHASE 2 GRAND YOHO,3,28/9/2018,18.03,906,-,19902,-,-,-
8699,FLAT D 2/F TOWER 15B PHASE 2A PARK YOHO GENOVA PARK VISTA,3,28/9/2018,8,-,-,-,-,425,26
8700,FLAT H 29/F BLOCK 9 PHASE 1 YOHO TOWN,16,28/9/2018,7.08,422,544,16777,13015,5461,485
8701,FLAT A 42/F TOWER 3 PHASE 2 GRAND YOHO,3,28/9/2018,9.86,539,-,18299,-,-,-
8702,FLAT B 42/F TOWER 3 PHASE 2 GRAND YOHO,3,28/9/2018,11.82,632,-,18695,-,-,-
8703,FLAT F 10/F TOWER 8 PHASE 2 GRAND YOHO,3,28/9/2018,17.16,906,-,18944,-,-,-
8704,FLAT B 5/F TOWER 17 PHASE 2A PARK YOHO GENOVA PARK VISTA,3,28/9/2018,10.36,722,-,14351,-,-,-
8705,FLAT E 43/F BLOCK 1 GREENFIELDS ,22,27/9/2018,6.75,491,669,13747,10090,7069,202
8706,FLAT D 5/F WUN FAT BUILDING  ,39,27/9/2018,3.5,290,358,12069,9777,3142,332
8707,FLAT A 12/F HO WANG BUILDING  ,37,27/9/2018,3.75,281,381,13345,9843,6171,819
8708,FLAT F 18/F TOWER 8 PHASE 2 GRAND YOHO,3,27/9/2018,16.4,906,-,18106,-,-,-
8709,FLAT C 38/F TOWER 8 PHASE 2 GRAND YOHO,3,27/9/2018,12,537,-,22341,-,-,-
8710,FLAT F 27/F TOWER 5 PHASE 2 GRAND YOHO,3,27/9/2018,11.48,632,-,18163,-,-,-
8711,FLAT F 21/F TOWER 3 PHASE 2 GRAND YOHO,3,27/9/2018,14.99,720,-,20815,-,-,-
8712,FLAT D 2/F TOWER 1 EVERGREEN PLACE ,22,27/9/2018,6,670,802,8955,7481,1898,55
8713,FLAT E 18/F BLOCK M9 PHASE 2 YOHO MIDTOWN YOHO TOWN,10,27/9/2018,9,538,692,16729,13006,3114,144
8714,FLAT A 4/F KUT (KIT) CHEUNG BUILDING  ,48,27/9/2018,2.5,469,-,5330,-,3468,150
8715,FLAT C 42/F TOWER 5 PHASE 2 GRAND YOHO,3,27/9/2018,29.85,1185,-,25186,-,-,-
8716,FLAT B 48/F TOWER 2 PHASE 1 GRAND YOHO,4,27/9/2018,21,1016,-,20669,-,706,-8
8717,FLAT B 8/F TOWER 8 PHASE 2 GRAND YOHO,3,26/9/2018,8.41,415,-,20263,-,-,-
8718,FLAT B 1/F HOLLY BUILDING  ,42,26/9/2018,4.8,370,469,12973,10235,1908,42
8719,FLAT G 11/F HING FAT HOUSE  ,41,26/9/2018,3,339,414,8850,7246,3700,219
8720,FLAT C 37/F TOWER 8 PHASE 2 GRAND YOHO,3,26/9/2018,11.83,537,-,22032,-,-,-
8721,FLAT G 46/F TOWER 8 PHASE 2 GRAND YOHO,3,26/9/2018,11.55,543,-,21276,-,-,-
