,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
55,FLAT 12 16/F HIU KWONG COURT  ,41,20/11/2020,4.1,478,699,8577,5866,-,
56,FLAT D 14/F LAI YUE BUILDING  ,30,19/11/2020,4.95,290,393,17069,12595,-,
57,FLAT B 27/F PARK MANSION  ,26,19/11/2020,4.57,297,447,15387,10224,2400,61
58,FLAT 2 10/F BLOCK B HAMDEN COURT ,35,18/11/2020,5.89,468,623,12581,9451,1109,15
59,FLAT 9 6/F HIU MING COURT  ,41,18/11/2020,5.95,620,901,9597,6604,5276,431
60,FLAT J 5/F FRONT BLOCK WAN HON MANSION ,49,18/11/2020,2.41,296,290,8142,8310,-,
61,FLAT C 15/F CHAMPION COURT  ,30,18/11/2020,5.68,395,569,14380,9982,8725,170
62,FLAT B 2/F HONG WAH BUILDING  ,53,18/11/2020,2,230,-,8696,-,2078,-20
63,FLAT F 11/F HO KING BUILDING  ,56,17/11/2020,5.62,492,-,11423,-,-,
64,FLAT 3 7/F PO CHUI HOUSE (BLOCK D) PO PUI COURT ,25,17/11/2020,3.75,401,515,9352,7282,-,
65,FLAT A 1/F MING TAI MANSION  ,51,17/11/2020,3.25,445,-,7303,-,2094,12
66,BLOCK A2 7/F FAR VIEW MANSION  ,54,17/11/2020,7.38,560,580,13179,12724,1464,54
67,FLAT 14 25/F HIU CHING HOUSE (BLOCK C) HIU LAI COURT ,23,16/11/2020,3.8,433,596,8776,6376,-,
68,FLAT A 11/F GOOD VIEW COURT  ,54,16/11/2020,6.38,520,-,12269,-,2282,49
69,FLAT H 9/F BLOCK B MANDARIN BUILDING ,50,16/11/2020,5.55,466,600,11910,9250,8714,188
70,FLAT I 5/F FRONT BLOCK WAN HON MANSION ,49,16/11/2020,2.39,280,282,8536,8475,-,
71,BLOCK 6 8/F CHEUNG ON MANSION  ,55,16/11/2020,4.03,360,-,11194,-,8412,184
72,FLAT 7 5/F TSUI TO HOUSE TSUI PING (NORTH) ESTATE ,34,13/11/2020,1.8,277,-,6498,-,-,
73,FLAT F 6/F MAI HING BUILDING  ,55,13/11/2020,3.1,335,-,9254,-,-,
74,FLAT G 2/F BLOCK A MANDARIN BUILDING ,50,13/11/2020,5.3,410,500,12927,10600,-,
75,FLAT 10 17/F PO SHAN HOUSE (BLOCK A) PO PUI COURT ,25,12/11/2020,3.82,401,515,9526,7417,-,
76,FLAT D2 18/F BLOCK D CONNIE TOWERS ,47,11/11/2020,5.38,456,-,11798,-,1102,27
77,FLAT K 12/F HOI KING MANSION  ,55,11/11/2020,4,300,-,13333,-,2896,100
78,NO. 45 (REAR) 3/F MEI ON BUILDING  ,54,10/11/2020,2.5,245,-,10204,-,8205,233
79,FLAT B 8/F CHEOY LEE BUILDING  ,56,9/11/2020,2.7,562,-,4804,-,-,
80,FLAT 15 10/F HIU ON HOUSE (BLOCK E) HIU LAI COURT ,23,9/11/2020,5.53,436,600,12683,9217,-,
81,FLAT B6 13/F BLOCK B CONNIE TOWERS ,47,9/11/2020,5.05,435,-,11609,-,-,
82,FLAT 4 10/F BLOCK 1 JOYFUL VILLAS ,44,6/11/2020,7.28,580,700,12552,10400,2325,37
83,FLAT F 6/F LAI YUE BUILDING  ,30,5/11/2020,4.8,299,390,16054,12308,1096,15
84,FLAT 6 28/F WO KWAN HOUSE (BLOCK A) CHEUNG WO COURT ,36,5/11/2020,6.35,548,659,11588,9636,-,
85,FLAT B 7/F YAN ON MANSION  ,55,5/11/2020,4.9,595,-,8235,-,8742,275
86,FLAT 11 33/F HIU ON HOUSE (BLOCK E) HIU LAI COURT ,23,4/11/2020,5.2,596,821,8725,6334,-,
87,FLAT 3 30/F HIU TIN HOUSE (BLOCK A) HIU LAI COURT ,23,4/11/2020,5.2,596,821,8725,6334,-,
88,FLAT 7 26/F WO TUNG HOUSE (BLOCK F) CHEUNG WO COURT ,36,4/11/2020,6,548,659,10949,9105,-,
89,FLAT C 2/F BLOCK 2 YUE MAN CENTRE ,33,4/11/2020,7.75,588,726,13180,10675,5419,266
90,FLAT 3 26/F BLOCK 1 JOYFUL VILLAS ,44,4/11/2020,7.23,616,717,11737,10084,3759,130
91,FLAT 7 5/F HIU MING COURT  ,41,4/11/2020,4,440,643,9080,6213,5839,515
92,FLAT K 3/F KWUN TONG LAP SHING BUILDING  ,57,3/11/2020,6.38,648,-,9846,-,-,
93,FLAT D 9/F HOPEWELL HOUSE  ,53,3/11/2020,3.48,290,400,12000,8700,8970,268
94,FLAT B1 13/F BLOCK B CONNIE TOWERS ,47,3/11/2020,5.09,440,-,11568,-,-,
95,FLAT G 14/F BLOCK 1 WOODVIEW COURT ,45,3/11/2020,5.98,534,750,11199,7973,4158,204
96,FLAT F 18/F FOO YUE BUILDING  ,44,3/11/2020,3.7,256,-,14453,-,8955,414
97,FLAT B 18/F PEONY COURT FULRICH GARDEN ,30,2/11/2020,6.8,522,665,13027,10226,8862,193
98,FLAT G 19/F PEONY COURT FULRICH GARDEN ,30,30/10/2020,7.13,522,665,13659,10722,-,
99,FLAT D 3/F NAM TAI MANSION  ,55,30/10/2020,2.72,320,-,8500,-,-,
100,FLAT 30 4/F KWUN TONG MANSION  ,55,29/10/2020,4.86,397,-,12242,-,554,-8
101,NO. 1 (FLAT A) 5/F HONG NING BUILDING   (with roof),53,29/10/2020,2.5,274,-,9124,-,952,-16
