,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
55,FLAT C 21/F TOWER 8 THE LATITUDE ,10,13/8/2020,10,588,763,17007,13106,3478,81
56,FLAT D 15/F BLOCK 3 MAJESTIC PARK ,22,6/8/2020,15.68,929,1173,16878,13367,8143,97
57,FLAT G 20/F NO. 18 FARM ROAD  ,16,29/7/2020,8,470,642,17021,12461,5882,158
58,FLAT E 17/F TOWER 2 JUBILANT PLACE ,22,27/7/2020,9.98,727,888,13728,11239,-,
59,FLAT A 11/F ONE ELEGANCE  ,11,24/7/2020,6.93,453,638,15298,10862,2789,67
60,FLAT E 30/F NO. 18 FARM ROAD  ,16,23/7/2020,12.8,586,768,21843,16667,3394,86
61,FLAT E 12/F TOWER 7 THE LATITUDE ,10,14/7/2020,9.4,533,691,17636,13603,4075,147
62,FLAT G 13/F NO. 18 FARM ROAD  ,16,13/7/2020,8.43,470,642,17932,13128,3815,125
63,FLAT A 35/F TOWER 2B THE LATITUDE ,10,13/7/2020,8.1,454,580,17841,13966,3799,107
64,FLAT C 13/F TOWER 1B THE LATITUDE ,10,8/7/2020,9.92,543,703,18269,14111,2031,37
65,FLAT B 5/F TOWER 6 JUBILANT PLACE ,22,6/7/2020,8,773,944,10349,8475,-,
66,FLAT B 18/F BLOCK 5 MAJESTIC PARK ,22,3/7/2020,13.3,773,970,17206,13711,3737,106
67,FLAT F 7/F TOWER 8 THE LATITUDE ,10,3/7/2020,9.28,530,686,17509,13528,4066,160
68,FLAT F 10/F TOWER 5 JUBILANT PLACE ,22,2/7/2020,10.45,781,955,13380,10942,-,
69,FLAT E 43/F TOWER 8 THE LATITUDE ,10,26/6/2020,10,525,680,19048,14706,692,9
70,FLAT C 46/F NO. 18 FARM ROAD  ,16,19/6/2020,15.8,739,927,21380,17044,3491,92
71,FLAT A 7/F NO. 18 FARM ROAD  ,16,18/6/2020,8.97,478,646,18757,13879,2517,50
72,FLAT A 22/F TOWER 1B THE LATITUDE ,10,12/6/2020,15.33,889,1132,17244,13542,3647,80
73,FLAT B 21/F TOWER 6 THE LATITUDE ,10,12/6/2020,15.8,834,1085,18945,14562,4051,94
74,FLAT E 27/F TOWER 7 THE LATITUDE ,10,9/6/2020,9.77,533,691,18330,14139,2180,50
75,FLAT G 40/F TOWER 6 THE LATITUDE ,10,8/6/2020,9.95,525,678,18952,14676,3464,94
76,FLAT D 12/F TOWER 4 JUBILANT PLACE ,22,3/6/2020,10.9,777,949,14028,11486,-,
77,FLAT A 18/F TOWER 5 JUBILANT PLACE ,22,2/6/2020,8.9,607,741,14662,12011,-,
78,FLAT F 13/F NO. 18 FARM ROAD  ,16,29/5/2020,14,731,967,19152,14478,3594,100
79,FLAT B 43/F TOWER 2B THE LATITUDE ,10,27/5/2020,13.5,636,840,21226,16071,2131,38
80,FLAT F 18/F BLOCK 3 MAJESTIC PARK ,22,27/5/2020,8.54,469,590,18209,14475,2926,71
81,FLAT A 37/F TOWER 8 THE LATITUDE ,10,22/5/2020,19.5,1035,1335,18841,14607,4041,81
82,FLAT G 20/F BLOCK 2 MAJESTIC PARK ,22,21/5/2020,14.8,813,1025,18204,14439,8109,102
83,FLAT A 33/F NO. 18 FARM ROAD  ,16,21/5/2020,9.58,501,656,19122,14604,2194,60
84,FLAT B 5/F TOWER 1 JUBILANT PLACE ,22,20/5/2020,9,780,953,11538,9444,-,
85,FLAT A 43/F TOWER 7 THE LATITUDE ,10,13/5/2020,16.68,1034,1332,16132,12523,2001,5
86,FLAT A 10/F TOWER 2B THE LATITUDE ,10,11/5/2020,7.88,454,581,17357,13563,1364,43
87,FLAT A 8/F TOWER 2B THE LATITUDE ,10,11/5/2020,7.65,454,581,16850,13167,1309,23
88,FLAT E 6/F TOWER 8 THE LATITUDE ,10,8/5/2020,10,525,680,19048,14706,3444,67
89,FLAT E 32/F TOWER 7 THE LATITUDE ,10,5/5/2020,9.65,533,691,18105,13965,2315,48
90,FLAT F 16/F NO. 18 FARM ROAD  ,16,5/5/2020,12,731,967,16416,12410,4619,122
91,FLAT D 18/F TOWER 6 THE LATITUDE ,10,24/4/2020,9.58,549,713,17450,13436,3997,135
92,FLAT H 17/F TOWER 4 JUBILANT PLACE ,22,14/4/2020,10,731,893,13680,11198,-,
93,FLAT D 21/F TOWER 2B THE LATITUDE ,10,14/4/2020,9.65,540,701,17870,13766,3867,108
94,FLAT F 33/F TOWER 6 THE LATITUDE ,10,14/4/2020,8.35,545,707,15321,11810,3014,44
95,FLAT H 13/F TOWER 3 JUBILANT PLACE ,22,7/4/2020,8.5,607,741,14003,11471,-,
96,FLAT D 12/F TOWER 8 THE LATITUDE ,10,6/4/2020,9.45,532,691,17763,13676,1646,31
97,FLAT E 19/F TOWER 7 THE LATITUDE ,10,6/4/2020,9.3,533,691,17448,13459,3965,145
98,FLAT A 46/F TOWER 8 THE LATITUDE ,10,3/4/2020,20.2,1035,1335,19517,15131,3989,77
99,FLAT A 16/F TOWER 2 JUBILANT PLACE ,22,3/4/2020,11,797,972,13802,11317,-,
100,FLAT C 48/F TOWER 7 THE LATITUDE ,10,3/4/2020,44.88,1621,2212,27687,20289,2917,27
101,FLAT C 12/F TOWER 2B THE LATITUDE ,10,31/3/2020,7.6,446,571,17040,13310,2698,30
102,FLAT D 38/F TOWER 8 THE LATITUDE ,10,28/2/2020,9.9,532,691,18609,14327,1715,22
