,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
771,FLAT C 8/F TROPICANA 6 (BLOCK 21) TROPICANA DYNASTY HEIGHTS,22,10/2/2017,6,468,603,12821,9950,1731,8
772,FLAT BB 8/F TOWER 29 (29 GRANDEUR RD) PARC OASIS ,25,25/1/2017,11.96,678,851,17640,14054,1105,26
773,FLAT A 7/F TOWER 3 (39 TAT CHEE AVE) PARC OASIS ,28,23/1/2017,18.45,1012,1217,18231,15160,3371,112
774,FLAT E 5/F BLOCK 19 BEACON HEIGHTS ,34,20/1/2017,9.7,905,1051,10718,9229,3267,83
775,FLAT A 6/F TOWER 26 (37 GRANDEUR RD) PARC OASIS ,25,19/1/2017,9.9,606,758,16337,13061,1274,23
776,FLAT E 2/F TOWER 26 (37 GRANDEUR RD) PARC OASIS ,25,17/1/2017,8.48,560,706,15143,12011,1494,21
777,FLAT B 12/F SKY LODGE 3 (BLOCK 3) SKY LODGE DYNASTY HEIGHTS,21,17/1/2017,31,1198,-,25876,-,6143,153
778,FLAT B 7/F TOWER 6 MOUNT BEACON ,14,16/1/2017,28.5,1168,1527,24401,18664,1805,14
779,FLAT 20 4/F NAM CHEONG COMMERCIAL BUILDING  ,46,16/1/2017,3.5,391,481,8951,7277,1705,42
780,FLAT A 1/F BLOCK 7 BEACON HEIGHTS ,35,11/1/2017,15,1179,1354,12723,11078,-,
781,FLAT G 8/F TIN FUNG LAU  ,40,5/1/2017,2.83,282,352,10035,8040,-,
782,FLAT C 9/F TOWER 30 (27 GRANDEUR RD) PARC OASIS ,25,5/1/2017,14.5,789,1030,18378,14078,1281,32
