,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1468,FLAT D 4/F KAM WAH BUILDING  ,54,17/6/2019,5.73,521,-,10998,-,-,
1469,FLAT A 7/F KAM BIT BUILDING  ,36,17/6/2019,5.36,324,458,16543,11703,2195,48
1470,FLAT C 3/F CARLTON MANSION  ,55,17/6/2019,8.28,-,-,-,-,-,
1471,FLAT A (NO. 297A) 7/F ERIN COURT  ,57,14/6/2019,19.5,1249,-,15612,-,-,
1472,FLAT C 11/F PHASE II EDWARDIAN HEIGHTS ,48,14/6/2019,12.8,793,-,16141,-,6827,327
1473,FLAT A 4/F KERIN COURT  ,56,14/6/2019,17.8,1152,1500,15451,11867,-,
1474,FLAT 7 13/F MAN YIN HOUSE (BLOCK M) CHUN MAN COURT ,39,14/6/2019,6.68,485,582,13773,11478,-,
1475,FLAT B 5/F TOWER 10 MANTIN HEIGHTS ,3,14/6/2019,43.23,1300,-,33253,-,-,-
1476,FLAT 6 8/F MING FAI HOUSE (BLOCK A) KWUN FAI COURT ,21,13/6/2019,4.15,411,-,10097,-,-,
1477,FLAT A 6/F TOWER 2 PHASE 2 ULTIMA,4,13/6/2019,47,1646,-,28554,-,1141,47
1478,FLAT A 23/F TOWER 9 MANTIN HEIGHTS ,3,13/6/2019,36.46,960,-,37977,-,-,-
1479,FLAT C 5/F TAI GARDENS  ,47,13/6/2019,9.64,565,950,17058,10145,6678,363
1480,FLAT A1 3/F TIMBER HOUSE  ,0,13/6/2019,13.2,-,-,-,-,-,-
1481,FLAT B 22/F TOWER 9 MANTIN HEIGHTS ,3,13/6/2019,34.3,958,-,35804,-,-,-
1482,FLAT A 5/F LATIN COURT  ,48,13/6/2019,15.75,959,-,16423,-,-,
1483,FLAT 9 9/F KAM WAH BUILDING  ,42,13/6/2019,5.31,365,-,14548,-,-,
1484,FLAT A (NO. 322) 7/F PAK LOK BUILDING  ,56,13/6/2019,1.44,718,-,2006,-,-,
1485,FLAT B 8/F MING COURT  ,42,12/6/2019,17.75,1133,-,15666,-,-,
1486,FLAT B6 6/F BLOCK B YEE ON COURT ,44,12/6/2019,9.45,771,-,12257,-,-,
1487,FLAT B3 4/F BLOCK B GREENFIELD TERRACE ,42,12/6/2019,15.4,952,1072,16176,14366,4586,187
1488,FLAT F 28/F SEVEN VICTORY AVENUE  ,2,12/6/2019,11.04,390,-,28312,-,-,-
1489,FLAT A 21/F KADOORIE LOOKOUT  ,6,11/6/2019,21.68,918,-,23617,-,1705,-2
1490,FLAT B 7/F BLOCK 4 CASCADES ,22,11/6/2019,6,480,598,12500,10033,-,
1491,FLAT A5 16/F TIMBER HOUSE  ,0,11/6/2019,7.06,-,-,-,-,-,-
1492,FLAT B 9/F PRINCE EDWARD TOWERS  ,47,10/6/2019,17.8,1014,-,17554,-,-,
1493,FLAT B2 5/F BLOCK B ORIENTAL GARDENS ,53,10/6/2019,16.63,989,-,16813,-,-,
1494,FLAT A2 3/F TIMBER HOUSE  ,0,10/6/2019,11,-,-,-,-,-,-
1495,FLAT A3 6/F TIMBER HOUSE  ,0,10/6/2019,7.02,-,-,-,-,-,-
1496,FLAT A 10/F SEVEN VICTORY AVENUE  ,2,10/6/2019,9.97,389,-,25626,-,-,-
1497,NO. 510 (REAR) 7/F NATHAN APARTMENTS  ,62,10/6/2019,4,343,-,11662,-,-,
1498,FLAT B 12/F GALLANT GARDEN MANSION  ,49,6/6/2019,16.9,830,-,20361,-,-,
1499,FLAT A 6/F ONE VICTORY  ,9,6/6/2019,9.28,556,883,16691,10510,2513,8
1500,FLAT 3 2/F KWUN HEI COURT  ,20,6/6/2019,6.75,601,807,11231,8364,-,
1501,FLAT B 9/F KADOORIE LOOKOUT  ,6,6/6/2019,21,959,-,21898,-,1181,11
1502,FLAT A 5/F BRIGHT VIEW COURT  ,47,6/6/2019,17.6,1058,1300,16635,13538,-,
1503,NO. 15 56/F 15 CELESTIAL AVENUE PHASE 2 CELESTIAL HEIGHTS,11,6/6/2019,35,1567,2035,22336,17199,3206,24
