,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
413,FLAT A 9/F BLOCK 31 SITE 3 CITY ONE SHATIN,37,5/10/2020,7.28,451,562,16142,12954,-,
414,FLAT 5 20/F FOOK LAM HOUSE (BLOCK C) KWONG LAM COURT ,30,5/10/2020,2.95,384,509,7682,5796,-,
415,FLAT E 29/F BLOCK 31 SITE 3 CITY ONE SHATIN,37,5/10/2020,7.65,451,562,16962,13612,4107,199
416,FLAT D 9/F YAE LAM COURT (BLOCK B2) LUCKY PLAZA ,37,30/9/2020,6.48,443,562,14628,11530,7790,260
417,FLAT B 12/F HILLVIEW COURT (TOWER 1) PHASE 3 PICTORIAL GARDEN,27,30/9/2020,9.1,702,978,12963,9305,3863,82
418,FLAT C 25/F BLOCK 8 SITE 1 CITY ONE SHATIN,39,30/9/2020,5.75,327,395,17584,14557,2959,111
419,FLAT B 25/F KWONG NING BUILDING (BLOCK H) SHATIN CENTRE ,39,30/9/2020,5.83,297,391,19630,14910,3285,126
420,FLAT F 8/F KWONG NING BUILDING (BLOCK H) SHATIN CENTRE ,39,30/9/2020,5.3,297,391,17845,13555,1239,24
421,FLAT 8 8/F BLOCK A GREENWOOD GARDEN ,36,30/9/2020,3.74,215,330,17386,11327,2787,65
422,FLAT 6 8/F BLOCK A GARDEN RIVERA ,36,30/9/2020,4.6,269,385,17100,11948,2911,85
423,FLAT 8 22/F BLOCK A GREENWOOD GARDEN ,36,30/9/2020,3.9,215,330,18140,11818,2587,63
424,FLAT A 6/F SPRINGFIELD GARDEN  ,35,30/9/2020,4.73,316,423,14968,11182,-,
425,FLAT D 13/F KINGSTON HEIGHTS (BLOCK K) BELAIR GARDENS ,35,30/9/2020,9.8,896,1228,10938,7980,4390,216
426,FLAT H 29/F BLOCK 1 CASTELLO ,21,29/9/2020,8.3,547,718,15174,11560,8024,211
427,FLAT H 5/F BLOCK 46 SITE 5 CITY ONE SHATIN,34,29/9/2020,5.27,304,410,17319,12841,1485,47
428,FLAT C 27/F GRENVILLE HEIGHTS (BLOCK G) BELAIR GARDENS ,38,29/9/2020,11.08,831,1125,13333,9849,1096,12
429,FLAT D 21/F PITTOSPORUM COURT (BLOCK 1) PHASE 3 NEW TOWN PLAZA,29,29/9/2020,17,1018,1186,16699,14334,3624,60
430,FLAT A 29/F BLOCK 6 CASTELLO ,21,29/9/2020,8.38,547,718,15320,11671,3344,100
431,FLAT G 22/F IMPERIAL HEIGHTS (BLOCK I) BELAIR GARDENS ,33,28/9/2020,7.68,560,808,13714,9505,4898,245
