,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
49,FLAT H 30/F HONG YAN COURT (BLOCK 2) SUN HING GARDEN ,34,2/12/2020,5.55,463,536,11987,10354,-,
50,FLAT 4 17/F BLOCK D PLOVER COVE GARDEN ,30,2/12/2020,5.28,343,426,15394,12394,469,-4
51,FLAT G 15/F BLOCK 11 PHASE 1 SERENITY PARK,28,2/12/2020,5.53,355,480,15577,11521,2108,34
52,FLAT 3 10/F KING YUET HOUSE (BLOCK B) KING NGA COURT ,28,1/12/2020,4.9,401,514,12219,9533,-,
53,FLAT C 17/F WAH CHEONG COURT (BLOCK 4) FORTUNE PLAZA ,32,1/12/2020,5.3,339,451,15634,11752,1277,16
54,FLAT C 4/F WING CHEONG BUILDING  ,48,1/12/2020,3.8,451,-,8426,-,3476,132
55,FLAT F 15/F BLOCK 1 PHASE 2 CLASSICAL GARDENS,25,1/12/2020,7.95,614,768,12948,10352,3862,127
56,FLAT 8 29/F HENG CHEONG HOUSE FU HENG ESTATE ,0,1/12/2020,3.37,544,706,6191,4771,-,
57,FLAT H 3/F BLOCK 11 PHASE 1 SERENITY PARK,28,1/12/2020,6.1,400,530,15250,11509,2272,64
58,FLAT 8 13/F BLOCK C JADE PLAZA ,34,30/11/2020,4.33,269,367,16089,11793,3594,192
59,FLAT D 10/F BEGONIA COURT (TOWER 2) PHASE 1 FULLER GARDENS,23,27/11/2020,8.6,636,854,13522,10070,3776,128
60,FLAT H 6/F BLOCK 18 PHASE 5 TAI PO CENTRE,33,27/11/2020,8.28,522,665,15862,12451,1121,21
61,FLAT E 26/F BLOCK 2 UPTOWN PLAZA ,29,27/11/2020,7.35,465,559,15806,13148,1358,23
62,FLAT A 7/F BLOCK 12 PHASE 1 SERENITY PARK,28,27/11/2020,6.28,440,585,14273,10735,-,
63,FLAT C 2/F BONG HING BUILDING  ,40,27/11/2020,3.28,296,353,11081,9292,4100,231
64,FLAT A 24/F BLOCK 3 PHASE 1 TAI PO CENTRE,35,26/11/2020,5.84,409,551,14279,10599,6805,339
65,FLAT 3 8/F HENG TSUI HOUSE FU HENG ESTATE ,0,26/11/2020,2.32,443,573,5237,4049,-,
66,FLAT E 26/F HONG CHE COURT (BLOCK 1) SUN HING GARDEN ,34,26/11/2020,5.58,463,536,12052,10410,-,
67,FLAT D 11/F YEE FU COURT (BLOCK 1) TAI PO PLAZA ,36,26/11/2020,5,372,447,13441,11186,-,
68,NO. 24 (FLAT A) 4/F KAM TONG BUILDING (HOUSE)  ,48,26/11/2020,3.38,471,-,7176,-,1206,19
