,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
5768,FLAT B3 17/F TOWER 11 PHASE 2 ST MARTIN,1,8/8/2018,6.97,339,-,20558,-,-,-
5769,FLAT B2 1/F TOWER 11 PHASE 2 ST MARTIN,1,8/8/2018,8.67,458,-,18940,-,-,-
5770,FLAT A5 16/F TOWER 9 PHASE 2 ST MARTIN,1,8/8/2018,8.51,455,-,18701,-,-,-
5771,FLAT B3 2/F TOWER 11 PHASE 2 ST MARTIN,1,8/8/2018,6.53,339,-,19257,-,-,-
5772,FLAT A1 15/F TOWER 11 PHASE 2 ST MARTIN,1,8/8/2018,16.84,830,-,20295,-,-,-
5773,FLAT A5 20/F TOWER 9 PHASE 2 ST MARTIN,1,8/8/2018,8.62,455,-,18945,-,-,-
5774,FLAT F 2/F TOWER 10 SOLARIA ,1,8/8/2018,6.47,303,-,21340,-,-,-
5775,FLAT A3 17/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,11.07,564,-,19620,-,-,-
5776,FLAT B5 16/F TOWER 11 PHASE 2 ST MARTIN,1,8/8/2018,8.58,465,-,18444,-,-,-
5777,FLAT A 31/F RIVIENA (RIVIERA) LODGE  ,25,8/8/2018,5.13,377,520,13607,9865,1259,32
5778,FLAT A1 G/F TOWER 9 PHASE 2 ST MARTIN,1,8/8/2018,19.44,786,-,24738,-,-,-
5779,FLAT A1 19/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,17.51,837,-,20926,-,-,-
5780,FLAT B5 9/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,8.44,468,-,18034,-,-,-
5781,FLAT A5 15/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,9.32,457,-,20395,-,-,-
5782,FLAT A5 15/F TOWER 8 PHASE 2 ST MARTIN,1,8/8/2018,8.67,471,-,18398,-,-,-
5783,FLAT A3 2/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,11.18,564,-,19829,-,-,-
5784,FLAT A1 2/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,17.63,837,-,21059,-,-,-
5785,FLAT A1 20/F TOWER 2 PHASE 1 ST MARTIN,1,8/8/2018,34.32,1144,-,30000,-,-,-
5786,FLAT A1 18/F TOWER 2 PHASE 1 ST MARTIN,1,8/8/2018,19.06,851,-,22400,-,-,-
5787,FLAT A5 1/F TOWER 8 PHASE 2 ST MARTIN,1,8/8/2018,7.93,492,-,16124,-,-,-
5788,FLAT B2 10/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,9.32,459,-,20299,-,-,-
5789,FLAT B2 18/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,10.53,457,-,23038,-,-,-
5790,FLAT B1 18/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,10.37,504,-,20566,-,-,-
5791,FLAT G 3/F TOWER 9 SOLARIA ,1,8/8/2018,9.14,528,-,17313,-,-,-
5792,FLAT B5 18/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,8.91,468,-,19029,-,-,-
5793,FLAT A5 6/F TOWER 8 PHASE 2 ST MARTIN,1,8/8/2018,8.51,471,-,18078,-,-,-
5794,FLAT A3 1/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,10.54,564,-,18688,-,-,-
5795,FLAT B3 18/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,7,338,-,20698,-,-,-
5796,FLAT A2 18/F TOWER 2 PHASE 1 ST MARTIN,1,8/8/2018,10.12,452,-,22400,-,-,-
5797,FLAT A5 10/F TOWER 10 PHASE 2 ST MARTIN,1,8/8/2018,8.34,457,-,18260,-,-,-
5798,FLAT D 4/F BLOCK 4 RICHWOOD PARK ,25,8/8/2018,12,930,1195,12903,10042,5533,408
