,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
251,FLAT B 38/F TOWER 5 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,15/11/2017,35.25,1376,1690,25618,20858,5113,272
252,FLAT A 13/F TOWER 1 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,10/11/2017,63.4,1956,2365,32413,26808,3889,169
253,FLAT B 21/F TOWER 8B PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,8/11/2017,37.8,1352,1878,27959,20128,3581,45
254,FLAT A 31/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,7/11/2017,20,733,1045,27285,19139,1245,41
255,FLAT B 45/F TOWER 7 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,31/10/2017,17,734,939,23161,18104,3853,57
256,FLAT A 15/F TOWER 5 PHASE 1 RESIDENCE BEL-AIR,16,19/10/2017,31.8,1293,1578,24594,20152,4493,159
257,FLAT B 15/F TOWER 1 PHASE 1 RESIDENCE BEL-AIR,16,17/10/2017,17.55,684,855,25658,20526,1263,51
258,FLAT D 18/F TOWER 1 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,10/10/2017,16.7,745,1053,22416,15859,3054,54
259,FLAT C 41/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,9/10/2017,39.1,1301,1697,30054,23041,4074,161
260,FLAT C 22/F TOWER 7 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,28/9/2017,29.63,1126,1588,26314,18659,3835,83
261,FLAT C 23/F TOWER 2 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,28/9/2017,45,1400,1857,32143,24233,3639,136
262,FLAT A 10/F TOWER 2 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,25/9/2017,35.7,1283,1708,27825,20902,2940,85
263,FLAT B 13/F TOWER 9 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,14/9/2017,13.6,649,825,20955,16485,4034,121
264,FLAT A 13/F TOWER 3 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,12/9/2017,64,1893,2429,33809,26348,4148,205
265,FLAT A 36/F TOWER 8 PHASE 1 RESIDENCE BEL-AIR,16,6/9/2017,36.6,1353,1668,27051,21942,622,22
266,FLAT A 26/F TOWER 6 PHASE 1 RESIDENCE BEL-AIR,16,6/9/2017,37.8,1365,1684,27692,22447,3164,174
267,FLAT C 19/F TOWER 1 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,5/9/2017,34.8,1281,1695,27166,20531,4096,154
268,FLAT A 31/F TOWER 5 PHASE 1 RESIDENCE BEL-AIR,16,30/8/2017,33.98,1291,1573,26321,21602,4115,157
269,FLAT A 13/F TOWER 8 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,7/8/2017,32.23,1376,1697,23423,18992,5044,280
270,FLAT B 11/F TOWER 3 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,31/7/2017,30.8,1213,1480,25392,20811,4579,157
271,FLAT A 50/F TOWER 8 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,26/7/2017,96.8,-,-,-,-,-,
272,FLAT C 42/F TOWER 5 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,20/7/2017,32.8,1029,1466,31876,22374,2323,53
273,FLAT B 15/F TOWER 6 PHASE 1 RESIDENCE BEL-AIR,16,19/7/2017,29.92,1190,1460,25143,20493,2794,72
274,FLAT B 43/F TOWER 7 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,14/7/2017,18.17,712,876,25517,20740,2654,62
275,FLAT B 10/F TOWER 1 PHASE 1 RESIDENCE BEL-AIR,16,12/7/2017,16.3,684,855,23830,19064,2842,88
276,FLAT B 13/F TOWER 1 PHASE 1 RESIDENCE BEL-AIR,16,10/7/2017,16.5,684,855,24123,19298,3072,136
277,FLAT A 19/F TOWER 9 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,10/7/2017,22.85,1038,1408,22013,16229,2883,79
278,FLAT A 20/F TOWER 2 PHASE 1 RESIDENCE BEL-AIR,16,7/7/2017,26.9,1080,1327,24907,20271,4742,199
279,FLAT C 7/F TOWER 1 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,30/6/2017,38,1185,1580,32068,24051,2943,120
280,FLAT B 27/F TOWER 9 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,23/6/2017,14,649,825,21572,16970,1701,38
281,FLAT B 47/F TOWER 1 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,20/6/2017,22.06,938,1136,23513,19415,2227,38
282,HOUSE 12 BEL-AIR PEAK RISE HOUSE 12 PHASE 5 VILLA BEL-AIR RESIDENCE BEL-AIR,13,20/6/2017,205,3603,5548,56897,36950,3048,111
283,FLAT A 13/F TOWER 6 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,16/6/2017,42,1410,1875,29787,22400,2821,83
284,FLAT A 11/F TOWER 6 PHASE 1 RESIDENCE BEL-AIR,16,13/6/2017,35.5,1358,1679,26141,21144,3094,177
285,FLAT A 36/F TOWER 5 PHASE 1 RESIDENCE BEL-AIR,16,5/6/2017,30.88,1342,1635,23010,18887,5101,372
286,FLAT B 35/F TOWER 8 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,1/6/2017,41,1780,2180,23034,18807,3469,59
287,FLAT A 37/F TOWER 5 PHASE 2 SOUTH TOWERS RESIDENCE BEL-AIR,16,26/5/2017,35,1320,1621,26515,21592,1570,30
288,FLAT B 49/F TOWER 6 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,25/5/2017,17.8,734,939,24251,18956,2831,33
289,FLAT B 7/F TOWER 5 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,23/5/2017,56.6,1811,2367,31253,23912,3399,59
290,FLAT A 12/F TOWER 3 PHASE 6 BEL-AIR NO. 8 RESIDENCE BEL-AIR,12,19/5/2017,26.6,1029,1469,25850,18108,3437,45
291,FLAT C 12/F TOWER 2 PHASE 4 BEL-AIR ON THE PEAK RESIDENCE BEL-AIR,15,15/5/2017,38.6,1400,1857,27571,20786,3460,97
