,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
58,FLAT C 19/F FOOK WO BUILDING  ,33,24/11/2020,7.43,461,620,16113,11981,9012,152
59,FLAT 2 14/F YAU KWONG BUILDING  ,50,24/11/2020,6,608,-,9868,-,7803,323
60,FLAT A 16/F ABLE BUILDING  ,24,24/11/2020,7.2,-,-,-,-,5075,182
61,FLAT B 23/F WAI CHEONG BUILDING   (with roof flat roof),40,24/11/2020,7,412,519,16990,13487,7384,422
62,FLAT A 16/F LI CHIT GARDEN  ,26,23/11/2020,7.9,397,508,19899,15551,3677,82
63,FLAT F 12/F TOWER 1 PHASE 2 THE AVENUE,5,23/11/2020,14.68,520,-,28231,-,2525,45
64,FLAT I 8/F MALAHON APARTMENTS  ,54,20/11/2020,4.58,308,430,14870,10651,3090,28
65,FLAT D 10/F TOWER A TONNOCHY TOWERS ,45,20/11/2020,5.2,354,427,14689,12178,-,
66,FLAT F 14/F CAPITAL BUILDING  ,43,20/11/2020,5.15,259,-,19884,-,1250,24
67,FLAT E 10/F BRILLIANT COURT  ,20,20/11/2020,7.88,405,545,19457,14459,7356,259
68,FLAT E 40/F ONE WANCHAI  ,8,20/11/2020,10.48,461,614,22733,17068,3041,2
69,FLAT A 13/F FOOK ON BUILDING  ,41,20/11/2020,4.5,365,549,12329,8197,3167,17
70,FLAT D 6/F FOOK GAY MANSION  ,54,20/11/2020,4.2,348,-,12069,-,-,
71,FLAT 5 19/F BLOCK B WING TAK BUILDING ,48,19/11/2020,4.32,284,400,15211,10800,2535,24
72,FLAT C 12/F THE MORRISON  ,13,19/11/2020,8.69,431,661,20158,13144,1304,15
73,FLAT C5 6/F BLOCK C PEARL CITY MANSION ,50,18/11/2020,5.3,346,423,15318,12530,4033,191
74,FLAT 8 10/F YAU KWONG BUILDING  ,50,18/11/2020,4.46,-,-,-,-,-,
