,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
484,FLAT 4 15/F BLOCK A BO FUNG GARDENS ,48,15/5/2020,9.18,632,800,14525,11475,2992,67
485,FLAT 23 12/F YICK FAT BUILDING  ,48,15/5/2020,4.07,365,420,11151,9690,7738,748
486,FLAT G 5/F BLOCK 8 NAN FUNG SUN CHUEN ,42,15/5/2020,6.5,391,474,16624,13713,2180,45
487,FLAT 6 19/F BLOCK E (FLAT 1 - 8) KORNHILL ,34,15/5/2020,8.9,522,635,17050,14016,-,
488,FLAT 14 29/F BLOCK C (FLAT 9 - 16) KORNHILL ,34,15/5/2020,9.29,526,647,17662,14359,-,
489,FLAT 11 11/F BLOCK M (FLAT 9 - 16) KORNHILL ,33,14/5/2020,13.5,835,961,16168,14048,-,
490,FLAT 7 7/F BLOCK B (FLAT 1 - 8) KORNHILL ,35,14/5/2020,6.5,497,600,13078,10833,4601,150
491,FLAT 33 9/F TAK LEE BUILDING  ,49,14/5/2020,4.3,396,-,10859,-,6411,682
492,FLAT G 20/F BLOCK 8 NAN FUNG SUN CHUEN ,42,12/5/2020,7.1,391,474,18159,14979,4592,230
493,FLAT 4 15/F BLOCK A MOUNT PARKER LODGE ,31,11/5/2020,12.4,841,982,14744,12627,-,
494,FLAT 15 18/F BLOCK C (FLAT 9 - 16) KORNHILL ,34,8/5/2020,9.16,526,647,17414,14158,2112,43
495,FLAT 15 10/F BLOCK C (FLAT 9 - 16) KORNHILL ,34,8/5/2020,8.7,526,647,16540,13447,2851,59
496,FLAT 13 10/F BLOCK P (FLAT 9 - 16) KORNHILL ,33,8/5/2020,11.5,616,762,18669,15092,3950,160
497,FLAT 4 2/F YICK FAT BUILDING  ,48,7/5/2020,3.6,361,-,9972,-,2051,25
498,FLAT B 18/F BLOCK 2 HOI KWONG COURT ,33,6/5/2020,7.95,510,597,15588,13317,6979,354
499,FLAT 6 8/F BLOCK G (FLAT 1 - 8) KORNHILL ,34,6/5/2020,8.2,522,635,15709,12913,8709,143
500,FLAT C 21/F BLOCK 5 NAN FUNG SUN CHUEN ,42,5/5/2020,7.3,391,474,18670,15401,1147,22
501,FLAT D 9/F BLOCK 3 KORNHILL GARDEN ,33,5/5/2020,7.63,484,587,15764,12998,-,
502,FLAT F 8/F BLOCK 1 NAN FUNG SUN CHUEN ,43,5/5/2020,6.99,391,474,17877,14747,5035,321
503,FLAT 2 22/F DRAGON VIEW HOUSE  ,43,4/5/2020,6.78,343,508,19767,13346,2527,67
504,FLAT C 19/F KA WING BUILDING  ,38,4/5/2020,6,382,458,15707,13100,2132,33
505,FLAT A 21/F WAI FONG COURT  ,33,4/5/2020,4,258,420,15504,9524,1259,-7
506,FLAT 2 12/F BLOCK C MOUNT PARKER LODGE ,31,29/4/2020,7,443,538,15801,13011,4964,238
507,FLAT 1 25/F BLOCK C MOUNT PARKER LODGE ,31,29/4/2020,7.08,445,543,15910,13039,2176,61
508,FLAT 17 15/F FOK CHEONG BUILDING  ,48,29/4/2020,3.96,313,-,12652,-,3453,122
509,BLOCK C 7/F LAI KING MANSION  ,59,29/4/2020,13.28,898,1200,14788,11067,7789,508
510,FLAT C 20/F BLOCK 12 NAN FUNG SUN CHUEN ,42,28/4/2020,7.28,391,474,18619,15359,1733,16
511,FLAT F 10/F TOWER 1 CHEUNG PAK MANSION PARKVALE ,31,27/4/2020,10,589,701,16978,14265,8779,207
512,FLAT 2 10/F BLOCK E (FLAT 1 - 8) KORNHILL ,34,27/4/2020,8,531,648,15066,12346,5552,208
513,FLAT 3 17/F BLOCK D (FLAT 1 - 8) KORNHILL ,34,24/4/2020,8.45,524,647,16126,13060,-,
514,FLAT 3 7/F BLOCK F SUNWAY GARDENS ,46,24/4/2020,7.88,580,671,13586,11744,6114,658
515,FLAT H 19/F ROYAL TERRACE  ,18,24/4/2020,8,446,638,17937,12539,6026,268
