,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
71,FLAT I 8/F HILLTOP MANSION  ,55,21/7/2020,31.68,1658,2058,19107,15394,-,
72,FLAT 1 10/F BLOCK B FLORA GARDEN ,41,20/7/2020,16.5,837,964,19713,17116,2065,29
73,FLAT C 33/F TOWER 5 THE PAVILIA HILL ,5,15/7/2020,21.8,717,-,30404,-,1876,-7
74,FLAT C 1/F BLOCK 8 BRAEMAR HILL MANSIONS ,42,14/7/2020,22.5,1090,1260,20642,17857,3633,66
75,FLAT E 18/F SKY SCRAPER  ,56,13/7/2020,41.8,1806,2200,23145,19000,6257,548
76,FLAT 1 4/F BLOCK B MAIDEN COURT ,40,10/7/2020,13,709,867,18336,14994,5349,210
77,BLOCK C1 18/F BLOCK C1 - C3 CORAL COURT ,47,9/7/2020,16.8,654,850,25688,19765,7479,349
78,FLAT D 26/F DRAGON PRIDE  ,20,7/7/2020,13.98,578,802,24187,17431,7290,190
79,FLAT C 17/F TOWER 7 PHASE 1 PACIFIC PALISADES,29,29/6/2020,17.38,845,1068,20568,16273,4740,129
80,FLAT C 8/F BLOCK 3 BRAEMAR HILL MANSIONS ,42,26/6/2020,27.28,1090,1260,25028,21651,4400,106
81,BLOCK B1 15/F BLOCK B1 - B3 CORAL COURT ,47,26/6/2020,16.8,877,1086,19156,15470,1386,34
82,FLAT 1 4/F BLOCK D VIKING VILLAS ,44,24/6/2020,15,700,800,21429,18750,-,
83,FLAT 3 2/F BLOCK C DRAGON COURT ,40,23/6/2020,12,857,962,14002,12474,4368,76
84,FLAT 1 6/F BLOCK A FLORA GARDEN ,41,22/6/2020,10,837,964,11947,10373,5639,134
85,FLAT D 16/F HANKING COURT  ,46,22/6/2020,41.25,1582,2000,26075,20625,-,
86,FLAT H 19/F BLOCK E-H EVELYN TOWERS ,45,19/6/2020,22.8,1065,1196,21408,19064,3819,90
87,FLAT B 18/F HANKING COURT  ,46,18/6/2020,40.28,1595,1970,25254,20447,-,
88,FLAT C 10/F BLOCK 7 BRAEMAR HILL MANSIONS ,42,18/6/2020,24.85,1090,1260,22798,19722,2008,22
